Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (evaluations),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9254,1,1,125.0,1,19,38,9,121.5,0,0,0,1,0,1,21,0,7,12.0,0,0,13.9,-0.3,0.79,0
1,1,1,8014,0,1,120.0,1,1,37,7,122.8,0,0,0,1,0,0,23,0,13,10.0,0,0,9.4,-0.8,-3.12,0
1,39,1,9147,1,1,140.0,1,12,3,4,118.0,1,0,0,1,0,0,24,0,5,0.0,0,0,7.6,2.6,0.32,1
1,51,1,9853,1,1,139.0,1,1,1,4,134.0,0,0,0,1,0,0,21,0,0,0.0,0,0,12.4,0.5,1.79,1
1,1,4,9500,1,1,142.0,1,38,38,9,129.8,1,0,0,1,0,0,18,0,8,12.242857142857144,0,0,12.7,3.7,-1.7,0
1,39,1,9991,0,40,130.0,1,19,1,3,152.0,1,0,0,1,0,0,27,0,0,0.0,0,0,8.9,1.4,3.51,1
1,18,6,9500,1,1,126.0,1,37,37,5,122.8,1,0,0,1,0,0,18,0,8,12.93375,0,0,9.4,-0.8,-3.12,0
1,7,1,9119,1,3,150.0,1,3,2,2,150.0,0,0,0,1,0,0,23,0,0,0.0,0,0,13.9,-0.3,0.79,1
1,1,1,9853,1,1,130.0,1,19,19,3,131.8,0,0,0,1,0,0,18,0,9,12.571428571428571,0,0,11.1,0.6,2.02,0
1,39,1,9500,1,1,120.0,1,1,3,175,105.9,0,0,0,1,0,0,23,0,4,11.816666666666668,0,0,11.1,0.6,2.02,0
1,1,1,9085,1,1,138.0,1,1,1,4,132.1,1,0,0,1,0,0,19,0,9,13.75,0,2,10.8,1.4,1.74,0
1,1,4,9238,1,1,127.0,1,19,19,4,127.4,1,0,0,1,0,0,20,0,8,11.166666666666666,0,0,7.6,2.6,0.32,0
1,1,4,9500,1,1,140.0,1,19,19,7,129.5,1,0,0,1,0,0,18,0,8,12.324285714285711,0,0,10.8,1.4,1.74,0
1,44,1,9238,1,39,130.0,1,38,38,5,126.7,0,0,1,1,0,0,21,3,6,12.166666666666666,0,0,13.9,-0.3,0.79,0
1,17,2,9238,1,1,128.0,1,19,37,9,116.5,0,0,0,1,0,1,18,0,11,11.142857142857142,0,0,16.2,0.3,-0.92,0
1,1,1,9238,1,1,132.0,1,34,34,0,119.1,1,0,0,1,0,0,18,0,9,11.0,0,0,7.6,2.6,0.32,0
1,1,2,9500,1,1,149.0,1,19,38,9,126.5,1,0,0,1,0,0,18,0,8,12.914285714285713,0,0,12.7,3.7,-1.7,0
1,1,4,9773,1,1,155.0,1,3,19,1,149.8,1,0,0,1,0,1,18,0,6,13.833333333333334,0,0,16.2,0.3,-0.92,0
1,1,1,9085,1,1,120.0,1,19,1,8,115.1,1,0,0,1,0,0,19,0,8,13.857142857142858,0,0,13.9,-0.3,0.79,0
1,39,1,9254,1,19,133.1,1,3,19,2,124.5,0,0,0,1,0,1,23,0,7,13.714285714285714,0,0,16.2,0.3,-0.92,1
1,1,2,9500,1,1,131.0,1,38,1,7,128.3,1,0,0,1,0,1,18,0,8,12.642857142857142,0,0,12.7,3.7,-1.7,0
1,1,1,9500,1,1,149.0,1,37,37,9,136.0,0,0,0,1,0,1,18,0,7,12.916666666666666,0,0,7.6,2.6,0.32,0
1,43,1,9130,1,1,140.0,1,1,3,9,140.0,1,0,0,1,0,1,20,0,8,15.625,0,0,13.9,-0.3,0.79,0
1,39,1,9991,0,1,133.1,1,37,37,9,126.3,0,0,0,1,0,1,26,0,7,0.0,0,0,16.2,0.3,-0.92,1
1,43,1,9773,1,1,122.0,1,1,1,4,126.9,0,0,0,1,0,0,21,0,8,11.714285714285714,0,0,7.6,2.6,0.32,0
1,39,1,9556,1,40,130.0,1,1,1,4,145.0,0,0,0,1,0,0,25,0,10,12.125,0,0,15.5,2.8,-4.06,0
1,18,1,9147,1,1,121.0,1,19,3,5,115.8,1,0,0,1,0,1,19,0,7,11.6,0,0,12.4,0.5,1.79,0
1,39,1,8014,0,1,120.0,1,19,37,8,100.0,1,0,0,1,0,0,24,0,11,10.0,0,6,9.4,-0.8,-3.12,1
1,39,1,8014,0,1,133.1,1,1,19,5,102.5,0,0,0,1,0,1,27,0,16,10.0,0,0,8.9,1.4,3.51,1
1,17,1,9085,1,1,121.0,1,19,37,1,131.5,0,0,0,1,0,0,21,0,10,0.0,1,0,7.6,2.6,0.32,1
1,1,1,9147,1,1,133.0,1,38,38,7,147.0,0,0,0,1,0,1,18,0,7,13.0,0,0,9.4,-0.8,-3.12,0
2,1,4,9853,1,1,134.0,1,37,37,5,122.5,0,1,0,1,0,1,19,0,6,13.333333333333334,0,0,10.8,1.4,1.74,0
1,1,3,9254,1,1,115.0,1,1,1,3,117.5,1,0,0,1,0,0,18,0,9,11.25,0,0,9.4,-0.8,-3.12,1
1,51,1,9500,1,1,127.0,1,19,1,5,150.0,0,0,0,1,0,1,19,0,9,13.85,0,0,11.1,0.6,2.02,0
1,18,1,9500,1,1,135.0,1,1,38,4,127.5,1,0,0,1,0,1,19,0,8,13.741666666666667,0,0,16.2,0.3,-0.92,0
2,7,1,9991,0,1,140.0,1,40,5,3,140.0,0,0,0,1,0,0,23,2,7,15.333333333333334,0,0,11.1,0.6,2.02,0
2,7,1,9147,1,3,130.0,1,1,4,3,130.0,0,0,0,1,0,0,23,0,6,11.0,0,0,12.4,0.5,1.79,0
1,1,1,9238,1,1,135.0,1,1,1,9,133.3,0,0,0,1,0,1,20,0,6,12.0,0,0,11.1,0.6,2.02,0
1,39,2,9670,1,1,140.0,1,34,34,0,97.0,1,0,0,1,0,0,28,0,5,0.0,0,0,7.6,2.6,0.32,1
1,43,1,9500,1,1,120.0,1,1,1,5,112.0,1,0,0,1,0,1,19,0,15,11.571428571428571,0,0,12.7,3.7,-1.7,0
1,1,2,9254,1,1,140.0,1,1,37,4,123.6,1,0,0,1,0,0,18,0,10,12.857142857142858,0,0,12.7,3.7,-1.7,0
1,39,1,9254,1,3,133.1,1,19,19,4,130.5,0,0,0,1,0,0,23,0,0,0.0,0,0,15.5,2.8,-4.06,1
1,1,2,9670,1,1,135.0,1,1,3,4,133.3,0,0,0,1,0,0,19,0,5,13.0,0,0,9.4,-0.8,-3.12,0
1,1,1,9254,1,1,123.0,1,1,37,9,132.1,0,0,0,1,0,1,21,0,9,11.0,0,0,15.5,2.8,-4.06,0
1,1,1,9147,1,1,133.1,1,37,1,9,100.0,0,0,0,1,0,0,21,0,12,12.0,0,3,16.2,0.3,-0.92,1
1,1,1,9238,1,1,154.0,1,38,37,9,140.4,0,0,0,1,0,1,22,0,6,12.6,0,0,10.8,1.4,1.74,0
1,1,1,9853,1,1,148.0,1,19,19,5,141.7,0,0,0,1,0,1,18,0,8,13.4,0,0,9.4,-0.8,-3.12,0
1,17,2,9238,1,1,133.0,1,37,37,3,119.7,0,1,0,1,0,1,18,0,9,11.333333333333334,0,0,15.5,2.8,-4.06,0
1,1,1,9130,1,1,126.0,1,19,1,9,122.5,1,0,0,0,0,0,25,0,14,13.5,2,0,9.4,-0.8,-3.12,1
1,39,1,9085,1,19,133.1,1,19,19,9,140.0,0,0,1,0,0,0,24,2,11,11.75,0,0,16.2,0.3,-0.92,1
1,1,3,9500,1,1,125.0,1,3,1,4,119.4,1,0,0,1,0,0,19,0,10,12.471428571428572,0,0,12.4,0.5,1.79,0
1,16,1,171,1,1,145.0,1,3,3,3,155.0,1,0,0,1,0,0,24,11,19,12.909090909090908,0,0,12.4,0.5,1.79,0
1,1,2,9147,1,1,118.0,1,37,19,5,119.1,1,0,0,1,0,1,20,0,5,11.6,0,0,12.4,0.5,1.79,0
1,39,1,9147,1,1,120.0,1,37,1,9,122.7,0,0,0,0,0,0,25,0,5,0.0,0,0,10.8,1.4,1.74,1
1,1,1,9147,1,1,127.0,1,38,19,9,117.9,0,0,0,1,0,1,20,5,13,12.9,0,0,8.9,1.4,3.51,0
1,7,1,9500,1,3,130.0,1,19,38,5,130.0,0,0,0,1,0,0,23,0,8,13.22,0,0,9.4,-0.8,-3.12,0
1,17,3,9500,1,1,129.0,1,19,37,7,120.0,1,0,0,1,0,1,19,0,8,13.151428571428571,0,0,10.8,1.4,1.74,0
1,44,1,9003,1,39,130.0,1,37,37,9,130.0,0,0,1,0,0,0,29,0,13,12.75,0,0,13.9,-0.3,0.79,1
1,1,3,9254,1,1,121.0,1,19,37,4,116.8,1,0,0,1,0,0,21,0,8,11.333333333333334,0,0,11.1,0.6,2.02,0
1,1,1,9670,1,1,136.0,1,19,1,9,123.4,1,0,0,1,0,1,18,0,10,13.25,0,0,11.1,0.6,2.02,0
1,1,3,9070,1,1,125.0,1,19,38,9,125.4,1,0,0,1,0,0,19,0,7,12.4,0,0,9.4,-0.8,-3.12,0
1,1,3,9773,1,1,131.0,1,38,37,7,127.2,1,0,0,1,0,1,18,0,6,15.0,0,0,8.9,1.4,3.51,1
1,1,1,9085,1,1,122.0,1,9,19,90,103.4,0,0,0,1,0,0,19,0,6,14.4,0,0,7.6,2.6,0.32,0
1,1,1,9773,1,1,127.0,1,37,37,9,123.2,1,0,0,1,0,0,18,0,12,11.0,0,0,9.4,-0.8,-3.12,0
1,17,1,9147,1,1,136.0,1,1,1,4,124.1,0,0,0,1,0,0,18,0,8,12.4,0,0,8.9,1.4,3.51,0
2,39,1,9556,1,19,133.1,1,38,37,7,99.5,1,0,1,0,0,1,23,0,13,16.0,0,0,8.9,1.4,3.51,1
1,17,1,9991,0,40,127.0,1,37,37,6,124.9,0,0,0,1,0,0,29,0,10,13.571428571428571,0,3,16.2,0.3,-0.92,0
1,17,3,9070,1,1,116.0,1,37,37,9,110.8,0,0,0,1,0,0,18,0,6,11.833333333333334,0,0,7.6,2.6,0.32,0
1,1,1,9238,1,1,121.0,1,1,1,9,118.9,1,0,0,1,0,1,19,0,8,11.666666666666666,0,0,12.4,0.5,1.79,0
1,43,1,9238,1,1,124.0,1,1,1,3,118.8,1,0,1,0,0,0,22,6,16,11.833333333333334,0,0,16.2,0.3,-0.92,1
1,1,1,9254,1,1,131.0,1,37,38,9,137.0,0,0,0,1,0,1,20,0,8,11.166666666666666,0,0,15.5,2.8,-4.06,0
1,39,1,8014,0,1,132.0,1,37,37,99,100.0,0,0,0,1,0,0,23,0,0,0.0,0,0,12.7,3.7,-1.7,1
1,43,1,9119,1,1,130.0,1,37,38,9,120.0,0,0,1,0,0,0,23,8,17,11.75,0,2,7.6,2.6,0.32,1
1,1,1,9238,1,1,135.0,1,1,1,4,122.8,0,0,0,1,0,0,18,0,7,14.0,0,0,10.8,1.4,1.74,0
1,1,1,9238,1,1,130.0,1,38,19,9,121.6,0,0,0,1,0,0,18,0,6,12.833333333333334,0,0,12.4,0.5,1.79,0
1,1,2,9773,1,1,146.0,1,3,1,1,149.2,1,0,0,1,0,0,18,0,11,12.25,0,0,9.4,-0.8,-3.12,0
1,17,4,9500,1,1,146.0,1,4,1,2,140.0,1,0,0,1,0,0,18,0,8,14.828571428571427,0,0,12.7,3.7,-1.7,0
1,1,2,9773,1,1,154.0,1,38,38,9,133.4,1,0,0,1,0,1,19,0,7,11.4,0,0,12.7,3.7,-1.7,0
1,1,1,9070,1,1,137.0,1,37,37,9,126.2,1,0,0,1,0,1,19,0,6,13.0,0,0,10.8,1.4,1.74,0
1,1,5,9500,1,1,151.0,1,1,1,9,127.8,0,0,0,1,0,1,18,0,8,13.671428571428573,0,0,12.7,3.7,-1.7,0
1,44,1,9003,1,39,150.0,1,37,38,4,150.0,0,0,0,1,0,1,21,0,9,12.666666666666666,0,0,13.9,-0.3,0.79,0
1,1,2,9147,1,1,121.0,1,1,19,9,113.7,1,0,0,0,0,0,20,0,10,10.0,0,0,7.6,2.6,0.32,1
1,17,1,9147,1,1,122.0,1,12,19,4,117.8,1,0,0,1,0,0,20,0,10,13.5,0,0,13.9,-0.3,0.79,0
1,1,1,9500,1,1,143.0,1,5,1,2,136.7,0,0,0,1,0,0,19,2,8,12.67,0,0,11.1,0.6,2.02,0
1,1,1,9238,1,1,152.0,1,1,38,4,144.7,0,0,0,1,0,0,20,0,8,14.5,0,0,16.2,0.3,-0.92,0
1,17,3,9500,1,1,145.0,1,12,1,4,139.8,1,0,0,1,0,0,18,0,7,13.685714285714283,0,0,13.9,-0.3,0.79,0
1,42,1,9853,1,1,120.0,1,37,38,3,113.7,0,0,0,1,0,0,20,0,8,11.0,0,0,12.7,3.7,-1.7,1
2,7,1,9130,1,3,140.0,1,5,4,2,140.0,0,0,1,0,0,0,29,7,16,11.555555555555555,4,2,7.6,2.6,0.32,1
1,1,1,9500,1,1,143.0,1,19,19,5,142.3,0,0,0,1,0,1,18,0,7,13.79714285714286,0,0,12.4,0.5,1.79,0
1,1,1,9500,1,1,129.0,1,19,19,5,119.6,1,0,0,1,0,1,20,0,8,14.00375,0,0,15.5,2.8,-4.06,0
1,16,2,9147,1,1,139.0,1,38,37,9,123.7,1,0,0,1,0,1,22,0,8,12.0,0,2,16.2,0.3,-0.92,0
4,1,1,8014,0,1,133.1,1,39,19,4,143.0,1,0,0,1,0,1,23,0,9,14.166666666666666,0,0,16.2,0.3,-0.92,0
2,51,1,9991,0,1,127.0,1,37,37,8,100.1,0,0,0,1,0,0,23,1,5,14.0,0,0,8.9,1.4,3.51,0
1,1,1,9070,1,1,126.0,1,19,37,7,119.4,0,0,0,1,0,1,21,0,7,13.8,0,0,16.2,0.3,-0.92,0
1,1,1,8014,0,1,128.0,1,38,38,0,122.1,0,0,0,1,0,0,21,0,8,12.8,0,0,7.6,2.6,0.32,0
2,39,1,9773,1,12,132.0,1,1,1,4,100.0,0,0,0,1,0,0,24,0,6,12.166666666666666,0,0,7.6,2.6,0.32,0
1,17,1,9070,1,1,123.0,1,4,37,2,113.9,0,0,0,1,0,0,18,0,8,12.5,0,0,15.5,2.8,-4.06,0
1,39,1,8014,0,1,132.0,1,34,1,90,101.0,0,0,0,1,0,0,23,0,9,12.0,0,0,7.6,2.6,0.32,0
1,18,2,8014,0,1,117.0,1,3,1,3,111.8,1,0,0,1,0,1,19,0,8,10.833333333333334,0,0,10.8,1.4,1.74,0
1,39,1,9500,1,1,140.0,1,3,3,1,140.0,1,0,0,1,0,0,24,0,8,13.385,0,0,9.4,-0.8,-3.12,0
1,17,4,9085,1,1,123.0,1,19,19,4,124.4,1,0,0,1,0,0,19,0,14,15.666666666666666,0,0,15.5,2.8,-4.06,0
1,44,1,9003,1,39,150.0,1,19,37,6,150.0,0,0,1,1,0,1,19,0,9,14.333333333333334,0,0,13.9,-0.3,0.79,0
1,44,1,9003,1,39,140.0,1,37,37,9,140.0,0,0,0,1,0,0,24,0,10,11.428571428571429,0,0,12.4,0.5,1.79,0
1,17,4,9238,1,1,123.0,1,19,19,191,116.0,1,0,0,1,0,1,18,0,9,11.666666666666666,0,0,8.9,1.4,3.51,0
1,1,1,9070,1,1,130.0,1,38,37,3,135.6,1,0,0,1,0,1,19,0,9,12.0,0,0,8.9,1.4,3.51,1
2,1,1,9500,1,1,137.0,1,3,38,2,121.0,0,0,0,1,0,1,19,0,8,14.725714285714288,0,0,10.8,1.4,1.74,0
1,17,2,9773,1,1,126.0,1,19,38,9,118.7,1,0,0,1,0,1,18,0,6,14.166666666666666,0,0,12.4,0.5,1.79,0
1,1,1,9238,1,1,125.0,1,1,1,3,125.7,1,0,0,1,0,0,18,0,10,11.571428571428571,0,0,12.4,0.5,1.79,0
1,17,4,9556,1,1,112.0,1,1,1,4,107.1,1,0,0,1,0,0,20,0,7,12.5,0,0,12.4,0.5,1.79,0
1,1,1,9500,1,1,141.0,1,19,38,5,125.5,0,0,0,1,0,0,18,0,10,12.86,2,2,9.4,-0.8,-3.12,0
1,17,4,9670,1,1,135.0,1,38,38,9,127.0,1,0,0,1,0,0,18,0,10,12.25,0,0,11.1,0.6,2.02,0
1,1,2,9085,1,1,117.0,1,38,37,9,113.5,1,0,0,1,0,1,21,0,7,12.0,0,0,10.8,1.4,1.74,0
1,1,1,9500,1,1,160.0,1,19,19,4,154.4,0,0,0,1,0,1,18,0,9,15.116666666666667,0,0,15.5,2.8,-4.06,0
1,51,1,9670,1,1,136.0,1,19,19,5,122.0,0,0,1,0,0,0,18,0,6,12.5,0,0,9.4,-0.8,-3.12,1
1,17,2,9238,1,1,143.0,1,1,11,4,128.0,1,0,0,1,0,0,19,0,11,0.0,0,0,9.4,-0.8,-3.12,1
1,1,1,9670,1,1,119.0,1,1,19,4,115.5,1,0,0,1,0,0,19,0,8,11.0,0,0,10.8,1.4,1.74,0
1,17,4,9670,1,1,120.0,1,1,19,5,117.2,1,0,0,1,0,0,18,0,8,11.875,0,0,11.1,0.6,2.02,0
1,39,1,9130,1,3,150.0,1,3,1,90,150.0,1,0,0,1,0,0,23,1,6,11.0,0,0,12.7,3.7,-1.7,1
1,1,3,9085,1,1,142.0,1,11,11,90,126.978119,0,0,0,1,0,0,19,0,5,15.2,0,0,7.6,2.6,0.32,0
1,44,1,9130,1,39,120.0,1,37,37,7,120.0,1,0,1,0,0,0,19,2,7,11.6,0,0,12.4,0.5,1.79,1
1,51,1,9238,1,1,160.0,1,3,19,2,116.1,0,0,1,1,0,0,26,0,6,14.833333333333334,0,0,11.1,0.6,2.02,0
1,17,1,9853,1,1,133.1,1,34,34,0,118.9,1,0,0,1,0,0,21,0,12,11.333333333333334,0,0,7.6,2.6,0.32,1
1,17,2,9147,1,1,142.0,1,19,19,4,127.3,0,0,0,1,0,1,18,0,5,11.2,0,0,11.1,0.6,2.02,0
1,17,4,9853,1,1,121.0,1,38,38,5,113.7,1,0,0,1,0,1,20,0,8,13.4,0,0,9.4,-0.8,-3.12,0
1,51,1,9147,1,1,135.0,1,1,1,4,118.5,0,0,0,1,0,0,25,0,12,10.5,0,0,11.1,0.6,2.02,1
1,1,1,9147,1,1,153.0,1,1,38,4,146.7,0,0,0,1,0,0,18,0,5,16.2,0,0,11.1,0.6,2.02,0
1,1,1,9500,1,1,140.0,1,19,19,3,124.3,1,0,0,1,0,1,18,0,7,14.542857142857144,0,0,16.2,0.3,-0.92,0
1,1,1,9500,1,1,152.0,1,41,19,3,137.8,0,0,0,1,0,0,19,0,7,13.694285714285714,0,0,11.1,0.6,2.02,0
1,1,1,9238,1,1,120.0,1,19,38,5,130.2,0,0,0,1,0,1,18,0,8,11.285714285714286,0,0,12.4,0.5,1.79,0
1,17,1,9500,1,1,160.0,1,38,38,7,147.8,0,0,0,1,0,0,20,0,11,11.757142857142856,0,0,15.5,2.8,-4.06,0
1,7,1,9085,1,40,150.0,1,19,19,9,150.0,0,0,1,0,0,0,26,0,3,0.0,0,0,8.9,1.4,3.51,1
1,42,1,9500,1,1,132.0,1,37,37,7,100.0,1,0,0,1,0,1,19,0,8,13.058571428571428,0,0,10.8,1.4,1.74,0
1,1,1,9500,1,1,150.0,1,1,1,5,126.978119,0,0,0,1,0,0,19,0,7,14.3,0,0,16.2,0.3,-0.92,0
1,43,4,9147,1,1,124.0,1,37,37,9,117.4,0,0,0,1,0,0,19,3,15,11.8,0,0,7.6,2.6,0.32,0
1,5,3,9085,1,1,141.0,1,1,19,7,128.8,1,0,0,1,0,0,19,0,9,10.333333333333334,1,0,7.6,2.6,0.32,0
1,1,1,9254,1,1,121.0,1,19,19,5,117.5,1,0,0,1,0,0,18,0,7,10.571428571428571,0,0,16.2,0.3,-0.92,0
1,43,1,9500,1,6,134.0,1,1,37,9,120.4,1,0,0,1,0,0,19,0,7,13.333333333333334,0,0,7.6,2.6,0.32,0
1,1,1,9238,1,1,134.0,1,1,1,9,130.9,0,0,1,1,0,0,18,0,10,11.857142857142858,0,0,13.9,-0.3,0.79,0
1,1,1,9853,1,1,132.0,1,2,19,4,125.0,1,0,0,1,0,0,18,0,9,12.6,0,0,9.4,-0.8,-3.12,0
1,1,1,9085,1,1,135.0,1,19,38,9,136.8,1,0,0,1,0,0,18,0,11,14.0,3,0,9.4,-0.8,-3.12,0
1,1,1,9853,1,1,123.0,1,1,38,9,121.6,1,0,0,1,0,0,18,0,12,12.0,0,0,11.1,0.6,2.02,0
1,44,1,9119,1,39,151.0,1,19,37,4,151.0,0,0,1,1,0,0,26,0,6,0.0,0,0,16.2,0.3,-0.92,1
1,1,1,9238,1,1,107.0,1,38,38,7,103.5,1,0,0,1,0,0,20,0,7,12.0,0,0,12.4,0.5,1.79,0
1,1,1,8014,0,1,126.0,1,37,38,9,119.4,0,0,0,1,0,0,19,0,6,12.666666666666666,0,0,12.7,3.7,-1.7,0
1,1,1,9238,1,1,133.0,1,34,37,4,134.4,1,0,0,1,0,1,18,0,6,12.166666666666666,0,0,9.4,-0.8,-3.12,0
1,44,1,9238,1,39,140.0,1,38,37,7,143.0,0,0,0,1,0,0,19,3,6,13.333333333333334,0,0,13.9,-0.3,0.79,0
1,7,1,9853,1,40,110.0,1,41,3,2,110.0,0,0,1,1,0,0,23,0,8,15.0,0,0,12.4,0.5,1.79,0
1,1,4,9500,1,1,141.0,1,38,38,7,132.5,1,0,0,1,0,1,18,0,8,13.39125,0,0,9.4,-0.8,-3.12,0
1,17,1,9238,1,1,122.0,1,3,1,9,114.7,0,0,0,1,0,0,19,0,9,12.166666666666666,0,0,13.9,-0.3,0.79,0
1,17,1,9130,1,1,156.0,1,2,9,3,126.978119,0,0,0,1,0,0,18,0,9,11.25,0,0,7.6,2.6,0.32,0
1,1,1,9085,1,1,129.0,1,1,2,3,125.9,1,0,0,1,0,0,19,0,13,12.0,2,0,9.4,-0.8,-3.12,0
1,1,1,171,1,1,132.0,1,3,3,2,126.978119,1,0,0,1,0,0,18,0,0,0.0,0,0,15.5,2.8,-4.06,1
2,39,1,8014,0,1,120.0,1,37,37,9,117.0,1,0,0,1,0,0,23,0,7,12.833333333333334,0,0,12.4,0.5,1.79,0
1,39,1,9003,1,3,130.0,1,3,3,1,150.0,0,0,0,1,0,0,23,0,10,14.0,0,0,16.2,0.3,-0.92,0
1,42,1,9147,1,1,130.0,1,37,38,9,130.0,1,0,0,1,0,0,26,3,5,13.0,0,0,9.4,-0.8,-3.12,0
1,1,1,9773,1,1,140.0,1,19,19,7,135.1,1,0,0,1,0,0,18,0,7,13.5,0,0,9.4,-0.8,-3.12,0
1,43,1,9238,1,1,110.0,1,37,37,9,110.0,0,0,0,1,0,0,23,10,24,10.692307692307692,1,0,15.5,2.8,-4.06,0
4,39,1,9991,0,1,133.1,1,37,37,6,136.2,0,0,0,1,0,0,23,0,6,11.0,0,0,10.8,1.4,1.74,0
2,39,1,9238,1,1,120.0,1,37,37,9,116.0,0,0,0,1,0,0,23,0,8,13.0,0,0,12.7,3.7,-1.7,0
1,1,2,8014,0,1,132.0,1,3,1,3,100.0,0,0,0,1,0,0,20,0,10,12.0,0,0,9.4,-0.8,-3.12,0
1,1,1,9254,1,1,117.0,1,19,19,9,116.3,1,0,0,1,0,0,24,0,9,12.6,0,0,12.7,3.7,-1.7,1
1,43,1,9773,1,1,123.0,1,19,19,9,134.0,0,0,0,1,0,1,20,0,6,13.666666666666666,0,0,12.4,0.5,1.79,0
1,1,4,171,1,1,127.0,1,1,1,9,124.2,1,0,0,0,0,0,19,0,0,0.0,0,0,9.4,-0.8,-3.12,1
2,1,1,9500,1,1,151.0,1,37,38,9,134.5,0,0,1,1,0,1,18,0,7,14.2,0,0,7.6,2.6,0.32,0
1,1,1,9254,1,1,127.0,1,19,19,4,120.7,0,0,1,0,0,0,22,0,10,11.0,0,0,10.8,1.4,1.74,1
1,17,1,9085,1,1,133.0,1,19,1,4,127.1,1,0,0,1,0,0,18,0,7,15.0,0,0,11.1,0.6,2.02,0
1,39,1,9500,1,19,133.1,1,38,37,9,133.0,0,0,0,1,0,0,24,0,9,12.585714285714284,0,0,13.9,-0.3,0.79,0
1,39,1,9991,0,1,133.1,1,37,37,90,128.2,0,0,0,1,0,0,23,0,0,0.0,0,0,12.7,3.7,-1.7,1
1,39,1,9003,1,1,133.1,1,37,37,3,130.0,0,0,1,1,0,1,23,0,6,0.0,0,0,11.1,0.6,2.02,0
1,39,1,9085,1,1,160.0,1,3,39,2,126.978119,0,0,0,1,0,0,26,0,0,0.0,0,0,8.9,1.4,3.51,1
1,17,4,9853,1,1,140.0,1,19,38,4,128.5,1,0,0,1,0,0,18,0,7,11.666666666666666,0,0,10.8,1.4,1.74,0
1,1,1,9773,1,1,146.0,1,37,38,9,128.5,0,0,1,1,0,0,19,0,13,12.666666666666666,0,0,10.8,1.4,1.74,1
1,17,4,9147,1,1,112.0,1,19,38,9,112.0,1,0,0,1,0,0,20,0,10,10.333333333333334,0,2,16.2,0.3,-0.92,0
1,53,1,9085,1,42,140.0,1,19,37,9,142.5,1,0,0,1,0,1,22,7,18,13.5,0,0,8.9,1.4,3.51,0
1,1,4,9500,1,1,136.0,1,1,1,9,133.0,1,0,0,1,0,0,19,0,8,13.98,0,0,7.6,2.6,0.32,0
1,1,1,9085,1,1,133.1,1,37,38,7,106.0,1,0,0,1,0,1,21,0,13,16.153846153846153,0,0,15.5,2.8,-4.06,0
1,1,4,9500,1,1,136.0,1,19,38,4,125.5,1,0,0,1,0,1,21,0,7,14.033333333333331,0,0,7.6,2.6,0.32,0
1,17,1,9085,1,1,134.0,1,19,37,2,131.2,0,0,0,1,0,0,19,0,8,11.0,0,0,7.6,2.6,0.32,0
1,1,1,9853,1,1,122.0,1,38,37,191,112.9,1,0,0,1,0,1,19,0,8,13.857142857142858,0,0,8.9,1.4,3.51,0
1,1,6,9500,1,1,138.0,1,19,19,9,124.8,1,0,0,1,0,0,18,0,8,13.414285714285716,0,0,12.7,3.7,-1.7,1
2,43,1,8014,0,1,160.0,1,37,39,9,140.9,0,0,0,1,0,0,23,7,11,13.545454545454543,0,0,16.2,0.3,-0.92,0
4,39,1,9991,0,1,130.0,1,38,19,9,148.0,0,0,0,1,0,1,23,0,11,11.25,0,0,13.9,-0.3,0.79,0
1,17,1,9773,1,1,161.0,1,1,19,4,148.4,0,0,0,1,0,1,19,0,6,13.833333333333334,0,0,15.5,2.8,-4.06,0
4,39,1,9991,0,1,140.0,1,1,37,141,129.7,0,0,0,1,0,0,23,0,8,12.0,0,0,13.9,-0.3,0.79,0
2,39,1,9085,1,19,133.1,1,38,38,4,128.2,0,0,0,1,0,0,23,0,0,0.0,0,0,12.7,3.7,-1.7,1
2,51,1,8014,0,19,133.1,1,37,37,9,104.0,0,0,1,1,0,0,23,5,14,11.9,0,0,11.1,0.6,2.02,0
1,18,4,9147,1,1,130.0,1,37,37,9,119.9,1,0,0,0,0,0,23,0,5,0.0,0,0,9.4,-0.8,-3.12,1
1,1,1,9500,1,1,152.0,1,1,1,4,141.0,1,0,0,1,0,1,18,0,7,15.135714285714286,0,0,12.4,0.5,1.79,0
1,17,1,9853,1,1,125.0,1,3,3,3,116.6,1,0,0,0,0,1,18,0,7,12.285714285714286,0,0,8.9,1.4,3.51,0
1,44,1,9085,1,39,140.0,1,37,38,5,140.0,1,0,0,1,0,0,21,2,16,12.666666666666666,0,0,16.2,0.3,-0.92,0
4,39,1,9500,1,19,133.1,1,38,19,5,140.0,0,0,0,1,0,1,26,0,13,12.74,0,0,16.2,0.3,-0.92,1
1,43,1,9500,1,1,132.0,1,19,37,8,100.0,0,0,0,1,0,0,20,0,8,13.25,0,0,13.9,-0.3,0.79,0
1,1,1,9238,1,1,135.0,1,38,38,5,121.0,0,0,0,1,0,0,19,0,13,10.333333333333334,0,0,7.6,2.6,0.32,0
